Order ID,Order Date,Product Category,Region,Sales,Profit
11784,2023-03-03,Clothing,South,9717,5639
11785,2024-07-18,Furniture,East,23936,-1424
11786,2022-05-07,Electronics,North,48868,11612
11787,2021-07-27,Clothing,West,7728,532
11788,2023-12-20,Furniture,North,27151,9078
11789,2022-03-06,Clothing,North,6373,6776
11790,2023-09-12,Clothing,East,15037,4098
11791,2024-08-25,Furniture,South,42532,9461
11792,2022-06-04,Electronics,West,43160,9063
11793,2022-08-14,Furniture,South,33089,-4183
11794,2023-11-17,Electronics,South,18463,438
11795,2021-07-18,Clothing,South,19594,7141
11796,2022-01-22,Furniture,North,26983,9026
11797,2021-12-15,Electronics,East,35926,-165
11798,2023-08-18,Clothing,North,14222,2677
11799,2022-11-24,Electronics,West,63583,-1852
11800,2022-01-13,Furniture,East,23105,-3256
11801,2023-06-18,Furniture,South,11646,4864
11802,2023-07-05,Clothing,East,15666,2439
11803,2022-06-11,Clothing,West,5667,1553
11804,2024-03-22,Furniture,North,26960,6287
11805,2023-01-04,Electronics,North,35607,14302
11806,2021-07-25,Electronics,South,38941,2779
11807,2022-03-31,Clothing,North,10187,5337
11808,2024-07-20,Electronics,North,43740,9140
11809,2024-06-13,Electronics,West,22847,12423
11810,2022-06-05,Electronics,East,42256,7127
11811,2023-10-14,Electronics,North,47066,7906
11812,2023-08-14,Furniture,West,44570,10627
11813,2022-12-27,Clothing,West,7176,6396
11814,2023-10-11,Clothing,South,22417,3811
11815,2022-05-16,Electronics,West,26689,6009
11816,2021-04-27,Electronics,South,46230,11060
11817,2022-01-21,Electronics,North,44226,1730
11818,2024-09-29,Clothing,South,9547,5406
11819,2022-08-07,Clothing,West,2027,7816
11820,2022-01-30,Furniture,East,29875,1423
11821,2023-12-24,Clothing,East,18788,6660
11822,2022-12-22,Clothing,North,25424,838
11823,2021-03-13,Clothing,North,11260,1341
11824,2021-10-01,Furniture,East,46667,614
11825,2024-09-05,Clothing,South,13683,3995
11826,2021-12-04,Electronics,North,15341,6280
11827,2024-10-21,Clothing,West,12188,4866
11828,2022-08-30,Clothing,North,12148,6368
11829,2021-06-15,Clothing,South,19283,3977
11830,2021-01-11,Electronics,North,42512,9853
11831,2024-08-17,Furniture,West,44401,3149
11832,2022-12-30,Furniture,West,32072,-299
11833,2023-03-12,Electronics,West,31119,11349
11834,2021-04-12,Furniture,South,43781,11279
11835,2024-12-19,Electronics,South,14688,-494
11836,2024-11-16,Electronics,West,16643,12760
11837,2023-02-18,Electronics,West,18826,11821
11838,2021-08-02,Electronics,South,17140,4798
11839,2024-01-17,Furniture,South,10567,6624
11840,2022-02-05,Electronics,South,20215,5966
11841,2022-08-11,Electronics,East,48888,14279
11842,2023-06-08,Electronics,South,37753,9336
11843,2023-12-06,Electronics,West,58601,11187
11844,2022-08-15,Electronics,East,9982,-904
11845,2024-08-26,Clothing,South,15582,4070
11846,2024-01-15,Electronics,West,47265,11545
11847,2021-04-02,Furniture,North,25378,5864
11848,2022-11-04,Furniture,East,18562,2312
11849,2022-12-15,Electronics,West,49858,13440
11850,2023-07-25,Furniture,North,30914,11192
11851,2021-08-30,Electronics,West,25450,3432
11852,2021-01-02,Electronics,South,39012,-1313
11853,2021-08-13,Electronics,South,21175,-1932
11854,2023-03-12,Electronics,North,18295,4774
11855,2022-08-12,Clothing,South,18803,4498
11856,2021-04-26,Clothing,West,12789,4838
11857,2023-07-07,Electronics,North,39944,4891
11858,2024-02-01,Clothing,West,12316,6604
11859,2021-07-13,Electronics,West,41207,5466
11860,2024-04-04,Clothing,West,19637,3857
11861,2023-05-21,Electronics,South,11209,1549
11862,2021-03-31,Electronics,South,11078,1490
11863,2021-05-02,Electronics,West,11543,4751
11864,2021-05-23,Electronics,East,22906,12425
11865,2023-09-21,Clothing,West,13811,1694
11866,2021-04-16,Furniture,West,16781,10563
11867,2023-06-06,Electronics,North,33888,12797
11868,2022-03-04,Clothing,West,19133,5792
11869,2024-08-21,Clothing,South,2300,5195
11870,2021-11-13,Furniture,North,40310,11661
11871,2022-09-27,Electronics,East,37334,8750
11872,2021-01-09,Clothing,North,9307,2661
11873,2023-02-13,Furniture,East,39251,8818
11874,2024-01-02,Clothing,North,3389,1190
11875,2024-10-14,Electronics,North,23452,4141
11876,2021-08-11,Electronics,East,13969,11162
11877,2024-12-10,Electronics,South,22270,3037
11878,2022-07-07,Clothing,South,16693,3809
11879,2024-10-25,Clothing,South,5786,524
11880,2022-12-17,Electronics,North,18150,556
11881,2024-07-11,Clothing,West,18444,622
11882,2024-09-03,Clothing,North,7616,2602
11883,2024-01-13,Clothing,West,19570,7617
11884,2024-09-03,Clothing,West,16010,5658
11885,2021-04-21,Furniture,South,34248,8394
11886,2021-09-08,Electronics,West,12089,12448
11887,2022-01-18,Furniture,North,12472,5469
11888,2021-01-07,Electronics,North,48218,964
11889,2022-04-04,Electronics,South,16104,212
11890,2024-01-13,Electronics,East,17454,4792
11891,2021-07-27,Electronics,North,17554,6703
11892,2023-06-19,Electronics,West,38985,13399
11893,2024-11-14,Electronics,North,62956,-298
11894,2024-08-30,Furniture,North,27038,-729
11895,2021-01-22,Electronics,North,35397,6955
11896,2022-02-14,Clothing,East,13459,7469
11897,2023-06-14,Electronics,West,31116,4674
11898,2022-05-30,Furniture,South,27469,446
11899,2024-02-25,Clothing,North,3963,2285
11900,2023-03-20,Electronics,West,18466,3177
11901,2023-05-24,Clothing,West,13160,5072
11902,2021-01-14,Clothing,South,9543,1215
11903,2023-08-29,Clothing,North,18626,7010
11904,2023-09-05,Clothing,East,19221,3823
11905,2023-10-11,Clothing,West,14998,2923
11906,2023-11-02,Clothing,South,4461,7354
11907,2021-03-28,Electronics,East,48423,6431
11908,2023-06-28,Electronics,West,16330,9385
11909,2024-08-17,Furniture,North,18611,8872
11910,2024-06-20,Electronics,West,42930,4486
11911,2021-05-02,Clothing,East,6102,7374
11912,2024-03-16,Electronics,East,9168,-1585
11913,2023-01-20,Clothing,North,12905,5740
11914,2024-10-11,Furniture,North,19815,11533
11915,2022-11-16,Electronics,South,45526,3899
11916,2021-11-05,Electronics,North,54087,4144
11917,2022-11-26,Clothing,South,15454,4839
11918,2021-10-15,Furniture,East,33715,2466
11919,2021-11-03,Electronics,East,30023,9193
11920,2023-07-03,Electronics,West,9320,11264
11921,2022-10-24,Furniture,West,28895,234
11922,2022-07-03,Clothing,South,14070,6644
11923,2024-10-07,Electronics,North,11117,14865
11924,2021-11-08,Electronics,North,53777,13098
11925,2023-05-23,Clothing,West,16800,1664
11926,2023-12-19,Electronics,East,43652,-18
11927,2023-07-13,Electronics,South,48598,997
11928,2023-01-25,Furniture,East,27070,6606
11929,2021-02-04,Electronics,East,42527,5023
11930,2022-03-21,Clothing,North,15892,7734
11931,2021-04-03,Electronics,South,23409,7529
11932,2024-05-15,Clothing,East,2114,4457
11933,2021-12-19,Clothing,West,24637,2053
11934,2023-06-22,Electronics,West,32335,689
11935,2024-09-17,Clothing,North,4988,3651
11936,2023-05-12,Electronics,West,17013,4345
11937,2021-06-08,Furniture,West,13574,2838
11938,2023-08-15,Furniture,East,38363,11943
11939,2021-01-24,Electronics,West,36639,12823
11940,2022-02-08,Electronics,West,31510,3565
11941,2023-03-16,Electronics,East,12435,3650
11942,2022-05-31,Clothing,North,9436,4208
11943,2023-01-02,Electronics,North,42477,7953
11944,2024-10-19,Electronics,South,12599,13523
11945,2024-11-06,Electronics,West,52423,12322
11946,2022-06-16,Electronics,East,8125,10944
11947,2023-08-14,Clothing,South,3199,6592
11948,2021-06-01,Electronics,North,24375,711
11949,2023-08-05,Clothing,North,11182,3565
11950,2022-08-31,Electronics,East,37530,3995
11951,2022-02-24,Electronics,South,48950,3502
11952,2024-06-27,Clothing,South,14920,6260
11953,2024-02-15,Furniture,East,28882,-2435
11954,2023-05-16,Clothing,East,12789,5524
11955,2022-08-01,Electronics,South,32691,-969
11956,2021-12-01,Electronics,North,12013,-258
11957,2024-12-12,Furniture,West,42097,9739
11958,2023-07-21,Electronics,North,19830,11778
11959,2021-10-22,Electronics,East,44916,6160
11960,2023-01-25,Furniture,South,33267,7375
11961,2024-10-26,Furniture,South,40966,-597
11962,2021-07-05,Furniture,West,14897,-4837
11963,2024-06-23,Furniture,South,27379,9991
11964,2022-09-29,Furniture,West,40030,-2749
11965,2024-07-15,Electronics,North,31674,4590
11966,2024-06-14,Electronics,North,39432,5658
11967,2022-06-14,Clothing,South,18816,6243
11968,2021-01-21,Clothing,South,7247,4317
11969,2023-06-30,Clothing,East,19454,5100
11970,2023-05-17,Electronics,East,32690,7982
11971,2023-03-05,Electronics,South,41762,2731
11972,2021-04-10,Clothing,South,9670,5267
11973,2023-01-22,Electronics,North,25341,6287
11974,2022-04-23,Electronics,South,26538,9876
11975,2024-08-14,Clothing,East,19081,531
11976,2023-07-29,Clothing,North,17852,6709
11977,2022-06-10,Electronics,West,29258,3562
11978,2021-11-30,Clothing,East,13962,2748
11979,2021-01-02,Clothing,East,8192,3334
11980,2022-01-10,Electronics,North,17895,4406
11981,2021-10-20,Electronics,West,54501,12318
11982,2023-04-17,Electronics,East,49303,3295
11983,2023-10-02,Electronics,South,26343,4154
11984,2022-07-07,Furniture,East,19136,8213
11985,2021-11-14,Electronics,North,26093,8242
11986,2022-01-16,Clothing,North,5285,3355
11987,2021-01-14,Electronics,North,10003,7979
11988,2022-05-19,Electronics,East,18438,12227
11989,2021-08-19,Clothing,West,5672,6752
11990,2024-01-13,Electronics,South,15458,1479
11991,2021-05-10,Clothing,North,16887,3520
11992,2023-04-18,Electronics,West,8051,159
11993,2024-03-14,Electronics,South,12390,14080
11994,2023-06-10,Clothing,North,4112,3121
11995,2021-01-28,Electronics,South,30149,13339
11996,2021-03-07,Furniture,South,39305,-3646
11997,2024-04-01,Clothing,West,7620,4254
11998,2024-06-06,Electronics,South,24593,14167
11999,2021-09-18,Electronics,North,30555,-1763
12000,2024-12-18,Clothing,West,13685,6706
12001,2022-04-05,Clothing,East,10075,2076
12002,2021-10-28,Electronics,East,21698,7756
12003,2023-07-08,Furniture,West,19327,5540
12004,2024-08-19,Electronics,East,48025,14533
12005,2021-10-14,Furniture,South,54445,6720
12006,2024-11-19,Electronics,North,12511,5661
12007,2023-10-31,Furniture,South,40055,2529
12008,2022-09-22,Clothing,West,15654,2608
12009,2021-09-27,Electronics,North,11947,5899
12010,2022-08-15,Electronics,West,21372,2914
12011,2023-04-24,Electronics,West,38373,4667
12012,2023-05-12,Furniture,West,12263,-1185
12013,2024-10-16,Electronics,South,48483,-1423
12014,2024-07-04,Electronics,North,23029,14806
12015,2021-05-13,Clothing,North,4763,5990
12016,2024-07-23,Clothing,North,19613,7953
12017,2023-08-30,Clothing,South,10945,5342
12018,2022-05-28,Clothing,East,19071,1222
12019,2021-11-09,Electronics,South,32669,712
12020,2022-07-30,Furniture,South,27091,10857
12021,2023-06-05,Electronics,West,49394,11068
12022,2024-07-31,Electronics,North,42301,14553
12023,2024-02-19,Clothing,North,19404,7593
12024,2024-02-05,Clothing,East,15156,6966
12025,2022-11-18,Electronics,East,28320,13591
12026,2024-05-12,Clothing,West,16694,3846
12027,2021-06-14,Electronics,North,12013,-1969
12028,2021-11-01,Electronics,East,42577,9156
12029,2021-06-05,Furniture,East,20304,2877
12030,2024-10-22,Electronics,North,61019,10078
12031,2022-09-12,Electronics,South,34078,315
12032,2024-06-28,Furniture,East,37220,-4935
12033,2023-08-15,Furniture,North,22420,2533
12034,2021-11-30,Clothing,East,21065,6450
12035,2023-08-27,Clothing,West,17317,5947
12036,2022-05-26,Clothing,East,17457,1084
12037,2024-08-09,Furniture,North,32854,244
12038,2023-11-10,Furniture,East,53207,3154
12039,2021-10-09,Electronics,West,41670,9822
12040,2023-03-08,Electronics,West,42660,5018
12041,2023-10-22,Clothing,East,16407,3593
12042,2021-04-29,Clothing,East,2973,4524
12043,2023-11-25,Clothing,West,16684,1942
12044,2021-07-17,Clothing,West,8615,4829
12045,2022-04-30,Furniture,South,44245,2329
12046,2023-12-19,Electronics,South,18777,14385
12047,2023-04-17,Electronics,West,32846,9406
12048,2024-03-30,Electronics,East,47611,3972
12049,2023-10-06,Electronics,North,59634,8931
12050,2022-11-22,Electronics,East,20412,12136
12051,2024-05-14,Electronics,East,39000,599
12052,2023-11-02,Clothing,South,5505,3299
12053,2022-05-05,Furniture,South,10018,-4142
12054,2021-10-03,Clothing,South,9594,3532
12055,2022-11-24,Clothing,West,12312,5219
12056,2021-08-30,Electronics,West,20943,2863
12057,2024-05-24,Clothing,East,6038,4613
12058,2024-06-28,Clothing,East,4846,3702
12059,2021-05-06,Clothing,North,8622,2316
12060,2021-08-05,Electronics,East,33280,9782
12061,2024-08-22,Electronics,East,9159,2626
12062,2024-04-23,Electronics,South,31440,1722
12063,2023-11-29,Clothing,South,17719,4060
12064,2024-05-31,Furniture,South,16589,10473
12065,2024-04-22,Furniture,South,33233,-2757
12066,2022-05-10,Clothing,South,10177,7503
12067,2022-03-03,Clothing,North,3760,5942
12068,2024-04-16,Furniture,North,36372,9965
12069,2023-07-08,Electronics,North,11236,13611
12070,2024-12-22,Electronics,South,39366,6235
12071,2024-08-10,Furniture,West,25829,3680
12072,2021-05-31,Electronics,South,19340,7148
12073,2022-01-19,Furniture,South,27499,6018
12074,2021-11-04,Furniture,North,45793,6142
12075,2024-09-21,Clothing,South,11546,3776
12076,2023-01-16,Furniture,North,31921,11008
12077,2023-06-11,Clothing,South,6172,5491
12078,2022-01-10,Clothing,East,14836,1297
12079,2023-10-29,Electronics,West,28262,11102
12080,2024-09-26,Electronics,West,23357,13613
12081,2021-05-09,Electronics,North,38255,1326
12082,2023-10-12,Clothing,East,3534,2022
12083,2022-10-31,Electronics,West,40482,-931
12084,2024-10-07,Electronics,North,20473,10935
12085,2024-10-13,Electronics,South,59351,9267
12086,2022-06-01,Clothing,South,9944,5055
12087,2021-03-27,Furniture,East,20505,8449
12088,2024-04-13,Furniture,West,21697,-861
12089,2024-05-01,Clothing,South,17221,6129
12090,2021-11-07,Furniture,North,22213,-4368
12091,2024-02-17,Clothing,South,4199,6856
12092,2024-05-26,Clothing,South,13255,5853
12093,2022-03-03,Clothing,West,19006,6573
12094,2024-12-08,Electronics,West,32167,8559
12095,2021-04-24,Furniture,North,42695,11097
12096,2024-03-14,Electronics,East,16401,9659
12097,2021-10-30,Electronics,East,64857,11894
12098,2023-01-14,Clothing,South,2877,6083
12099,2022-08-11,Electronics,North,29179,8691
12100,2023-09-14,Electronics,East,24110,523
12101,2021-12-11,Clothing,East,18905,5769
12102,2023-03-25,Electronics,South,47038,3088
12103,2023-03-12,Clothing,North,9564,7566
12104,2023-10-22,Clothing,East,11108,2821
12105,2024-03-16,Clothing,West,15132,4481
12106,2024-08-03,Clothing,West,10330,602
12107,2023-12-13,Clothing,South,20218,5736
12108,2024-08-20,Clothing,South,7333,983
12109,2023-12-29,Clothing,South,12815,4819
12110,2021-12-27,Clothing,South,9605,4573
12111,2024-05-28,Clothing,East,5205,2661
12112,2023-10-07,Furniture,North,36202,-4357
12113,2022-12-05,Electronics,South,29881,9628
12114,2022-07-29,Electronics,South,46119,2553
12115,2024-03-30,Furniture,East,16518,723
12116,2024-01-18,Electronics,South,15946,-1390
12117,2022-11-19,Electronics,South,15992,-457
12118,2023-02-20,Clothing,North,3466,1416
12119,2022-08-08,Electronics,West,22656,4236
12120,2022-08-12,Electronics,South,26656,7043
12121,2024-03-28,Furniture,East,14536,5206
12122,2022-05-04,Clothing,North,5642,4370
12123,2023-08-29,Electronics,East,24447,11055
12124,2024-09-09,Furniture,North,43327,-3267
12125,2024-11-05,Furniture,North,24519,-3458
12126,2024-01-31,Electronics,South,10415,8983
12127,2022-05-09,Electronics,South,20905,3387
12128,2021-01-19,Furniture,South,31563,3187
12129,2022-02-01,Clothing,West,8643,7975
12130,2023-09-28,Clothing,West,13246,2958
12131,2024-07-26,Furniture,East,16028,447
12132,2023-05-01,Clothing,South,3948,6806
12133,2024-10-20,Electronics,West,63724,6092
12134,2024-09-16,Clothing,South,14363,6374
12135,2024-09-29,Electronics,West,40711,-1811
12136,2023-04-02,Clothing,West,13752,6508
12137,2022-03-31,Clothing,North,9482,795
12138,2022-12-26,Electronics,South,42317,-1201
12139,2023-12-25,Clothing,South,15514,714
12140,2024-01-05,Electronics,West,27084,6788
12141,2022-12-12,Electronics,South,23281,10415
12142,2021-05-23,Clothing,West,12790,6154
12143,2023-07-06,Electronics,South,30257,2714
12144,2023-04-08,Clothing,North,13408,3339
12145,2022-08-28,Electronics,South,44281,11601
12146,2024-12-11,Clothing,North,4075,6857
12147,2021-11-01,Furniture,East,28486,5101
12148,2023-01-06,Clothing,South,8548,5016
12149,2021-10-18,Clothing,South,7932,2048
12150,2021-04-12,Furniture,South,37215,-489
12151,2024-07-14,Electronics,North,27215,12024
12152,2023-05-17,Electronics,South,19413,14319
12153,2023-08-26,Electronics,South,27446,10715
12154,2023-09-01,Electronics,West,48743,10621
12155,2023-04-22,Furniture,East,20511,5558
12156,2023-08-20,Electronics,North,40235,-1474
12157,2023-07-31,Clothing,West,3753,2172
12158,2023-10-24,Clothing,North,21652,7382
12159,2021-03-26,Electronics,West,18220,10741
12160,2021-11-24,Clothing,East,8893,4541
12161,2023-03-27,Electronics,West,38575,6965
12162,2022-03-30,Clothing,North,16418,1042
12163,2022-09-21,Electronics,South,45185,6977
12164,2024-05-29,Furniture,South,37881,9587
12165,2024-03-23,Furniture,East,32268,-4552
12166,2022-10-27,Electronics,North,58958,10751
12167,2021-01-12,Electronics,North,16108,13534
12168,2024-03-02,Clothing,North,13443,6551
12169,2021-10-31,Electronics,East,53380,-762
12170,2024-08-09,Furniture,South,25321,11074
12171,2023-09-02,Clothing,West,15049,3316
12172,2024-08-16,Electronics,East,9098,12679
12173,2023-02-22,Furniture,West,44505,-2235
12174,2021-02-12,Clothing,South,19606,6538
12175,2023-08-02,Furniture,East,21434,7091
12176,2021-12-09,Furniture,South,56131,-214
12177,2024-09-11,Electronics,West,49837,3835
12178,2022-05-13,Electronics,North,42754,6126
12179,2021-12-30,Furniture,North,41720,10548
12180,2023-06-10,Furniture,West,18262,5502
12181,2022-03-03,Electronics,North,28785,4701
12182,2023-10-02,Furniture,West,17283,10687
12183,2021-01-21,Clothing,East,14875,2621
12184,2022-02-11,Electronics,East,11582,12477
12185,2022-09-11,Furniture,East,40280,4821
12186,2023-10-12,Electronics,North,60408,5232
12187,2021-12-02,Furniture,South,54173,-3915
12188,2024-02-15,Electronics,North,23891,13600
12189,2024-02-22,Clothing,North,10645,3121
12190,2022-02-03,Electronics,South,49578,6828
12191,2023-03-04,Clothing,South,6874,6075
12192,2022-12-16,Clothing,South,16786,2849
12193,2021-02-20,Electronics,South,22332,2432
12194,2021-11-20,Clothing,North,12044,6603
12195,2023-02-28,Clothing,West,13012,7858
12196,2021-05-21,Electronics,East,23900,31
12197,2022-04-15,Furniture,West,27633,3519
12198,2023-02-26,Electronics,North,16988,3299
